iter	Passed	Remaining
2379	696721	2230678
2380	696992	2230318
2381	697263	2229953
2382	697570	2229707
2383	697845	2229359
2384	698130	2229041
2385	698408	2228700
2386	698684	2228356
2387	698963	2228018
2388	699192	2227522
2389	699417	2227016
2390	699704	2226704
2391	699929	2226196
2392	700161	2225710
2393	700403	2225258
2394	700694	2224960
2395	700884	2224341
2396	701108	2223832
2397	701348	2223375
2398	701589	2222920
2399	701815	2222414
2400	702043	2221918
2401	702274	2221433
2402	702540	2221058
2403	702777	2220589
2404	702995	2220062
2405	703252	2219659
2406	703469	2219128
2407	703728	2218732
2408	703939	2218182
2409	704178	2217723
2410	704499	2217522
2411	704729	2217035
2412	704925	2216441
2413	705141	2215907
2414	705396	2215499
2415	705625	2215011
2416	705890	2214634
2417	706145	2214224
2418	706362	2213696
2419	706583	2213182
2420	706799	2212651
2421	707015	2212122
2422	707250	2211653
2423	707525	2211309
2424	707769	2210866
2425	708035	2210494
2426	708327	2210203
2427	708544	2209679
2428	708783	2209221
2429	709080	2208946
2430	709366	2208637
2431	709625	2208242
2432	709878	2207831
2433	710107	2207342
2434	710324	2206818
2435	710550	2206322
2436	710827	2205985
2437	711068	2205536
2438	711349	2205211
2439	711592	2204769
2440	711819	2204279
2441	712099	2203950
2442	712342	2203509
2443	712611	2203148
2444	712875	2202772
2445	713117	2202326
2446	713387	2201968
2447	713643	2201566
2448	713929	2201257
2449	714177	2200831
2450	714437	2200445
2451	714672	2199978
2452	714898	2199486
2453	715163	2199112
2454	715425	2198730
2455	715662	2198272
2456	715894	2197800
2457	716139	2197365
2458	716396	2196968
2459	716614	2196452
2460	716847	2195984
2461	717111	2195607
2462	717400	2195309
2463	717612	2194774
2464	717940	2194598
2465	718211	2194244
2466	718491	2193919
2467	718751	2193530
2468	718955	2192975
2469	719190	2192510
2470	719502	2192283
2471	719771	2191924
2472	720014	2191487
2473	720281	2191122
2474	720503	2190621
2475	720741	2190169
2476	721008	2189805
2477	721265	2189410
2478	721523	2189018
2479	721772	2188599
2480	721996	2188105
2481	722192	2187527
2482	722419	2187044
2483	722657	2186590
2484	722894	2186138
2485	723121	2185654
2486	723393	2185304
2487	723650	2184911
2488	723901	2184502
2489	724171	2184147
2490	724428	2183754
2491	724664	2183299
2492	724946	2182981
2493	725221	2182642
2494	725466	2182215
2495	725704	2181766
2496	725920	2181249
2497	726207	2180946
2498	726450	2180513
2499	726661	2179984
2500	726942	2179665
2501	727197	2179267
2502	727444	2178844
2503	727698	2178444
2504	727961	2178073
2505	728234	2177730
2506	728473	2177285
2507	728738	2176918
2508	728980	2176482
2509	729247	2176122
2510	729457	2175590
2511	729686	2175114
2512	729918	2174652
2513	730120	2174099
2514	730350	2173629
2515	730617	2173267
2516	730871	2172870
2517	731101	2172400
2518	731333	2171934
2519	731576	2171504
2520	731804	2171030
2521	732082	2170702
2522	732323	2170267
2523	732535	2169745
2524	732749	2169227
2525	732960	2168704
2526	733183	2168214
2527	733404	2167720
2528	733668	2167355
2529	733926	2166968
2530	734141	2166458
2531	734370	2165987
2532	734605	2165536
2533	734885	2165215
2534	735108	2164726
2535	735331	2164241
2536	735601	2163891
2537	735860	2163510
2538	736075	2163001
2539	736317	2162570
2540	736567	2162162
2541	736812	2161742
2542	737012	2161187
2543	737304	2160905
2544	737512	2160376
2545	737745	2159918
2546	737993	2159506
2547	738247	2159112
2548	738453	2158577
2549	738696	2158152
2550	738968	2157812
2551	739172	2157270
2552	739394	2156785
2553	739618	2156303
2554	739870	2155904
2555	740084	2155394
2556	740329	2154975
2557	740547	2154477
2558	740836	2154186
2559	741042	2153656
2560	741251	2153130
2561	741516	2152769
2562	741735	2152276
2563	741964	2151811
2564	742219	2151422
2565	742443	2150945
2566	742674	2150486
2567	742882	2149962
2568	743095	2149452
2569	743341	2149039
2570	743582	2148610
2571	743787	2148078
2572	744023	2147635
2573	744299	2147306
2574	744500	2146762
2575	744720	2146275
2576	744958	2145838
2577	745197	2145405
2578	745456	2145029
2579	745706	2144629
2580	746001	2144357
2581	746230	2143896
2582	746476	2143483
2583	746698	2143002
2584	746943	2142587
2585	747180	2142148
2586	747454	2141817
2587	747665	2141303
2588	747932	2140953
2589	748167	2140510
2590	748377	2139996
2591	748610	2139546
2592	748857	2139139
2593	749113	2138756
2594	749386	2138422
2595	749600	2137921
2596	749828	2137457
2597	750091	2137095
2598	750317	2136629
2599	750517	2136088
2600	750761	2135671
2601	750986	2135202
2602	751236	2134805
2603	751492	2134422
2604	751747	2134040
2605	752002	2133654
2606	752195	2133094
2607	752437	2132675
2608	752651	2132176
2609	752887	2131740
2610	753145	2131364
2611	753385	2130938
2612	753619	2130497
2613	753866	2130091
2614	754072	2129570
2615	754275	2129040
2616	754492	2128550
2617	754774	2128245
2618	755063	2127959
2619	755261	2127416
2620	755501	2126990
2621	755770	2126650
2622	756065	2126380
2623	756309	2125966
2624	756564	2125585
2625	756787	2125113
2626	757010	2124643
2627	757224	2124146
2628	757413	2123581
2629	757660	2123177
2630	757889	2122725
2631	758118	2122272
2632	758332	2121777
2633	758643	2121553
2634	758895	2121162
2635	759134	2120738
2636	759346	2120238
2637	759586	2119816
2638	759854	2119472
2639	760098	2119063
2640	760310	2118563
2641	760560	2118169
2642	760810	2117777
2643	761038	2117323
2644	761293	2116941
2645	761532	2116520
2646	761784	2116130
2647	762013	2115682
2648	762299	2115388
2649	762542	2114975
2650	762790	2114577
2651	763038	2114181
2652	763300	2113821
2653	763549	2113427
2654	763786	2112997
2655	764032	2112594
2656	764283	2112206
2657	764557	2111880
2658	764790	2111442
2659	765029	2111020
2660	765250	2110550
2661	765518	2110208
2662	765749	2109765
2663	766011	2109408
2664	766299	2109119
2665	766531	2108681
2666	766755	2108219
2667	766977	2107749
2668	767240	2107394
2669	767464	2106933
2670	767688	2106473
2671	767941	2106091
2672	768171	2105646
2673	768414	2105237
2674	768638	2104775
2675	768867	2104330
2676	769083	2103847
2677	769310	2103393
2678	769536	2102939
2679	769784	2102544
2680	770029	2102142
2681	770307	2101831
2682	770538	2101391
2683	770757	2100918
2684	771043	2100626
2685	771281	2100205
2686	771512	2099767
2687	771786	2099442
2688	772056	2099109
2689	772295	2098691
2690	772505	2098194
2691	772736	2097755
2692	772946	2097259
2693	773148	2096742
2694	773373	2096287
2695	773634	2095929
2696	773875	2095517
2697	774144	2095184
2698	774405	2094826
2699	774626	2094361
2700	774855	2093916
2701	775083	2093471
2702	775305	2093009
2703	775600	2092745
2704	775864	2092396
2705	776088	2091940
2706	776361	2091615
2707	776601	2091202
2708	776864	2090853
2709	777091	2090404
2710	777328	2089984
2711	777586	2089619
2712	777798	2089133
2713	778010	2088644
2714	778245	2088219
2715	778508	2087870
2716	778761	2087494
2717	778980	2087026
2718	779215	2086601
2719	779477	2086248
2720	779743	2085906
2721	780005	2085556
2722	780231	2085106
2723	780509	2084796
2724	780806	2084539
2725	781049	2084135
2726	781323	2083815
2727	781593	2083484
2728	781828	2083060
2729	782159	2082893
2730	782377	2082423
2731	782605	2081981
2732	782876	2081654
2733	783097	2081195
2734	783354	2080830
2735	783614	2080474
2736	783853	2080062
2737	784082	2079623
2738	784323	2079216
2739	784517	2078684
2740	784736	2078221
2741	784951	2077745
2742	785199	2077359
2743	785478	2077051
2744	785721	2076652
2745	785970	2076267
2746	786232	2075916
2747	786493	2075563
2748	786743	2075182
2749	786988	2074787
2750	787229	2074383
2751	787460	2073952
2752	787664	2073449
2753	787892	2073010
2754	788178	2072722
2755	788414	2072304
2756	788695	2072006
2757	788930	2071585
2758	789179	2071201
2759	789451	2070880
2760	789705	2070510
2761	789937	2070083
2762	790198	2069731
2763	790403	2069233
2764	790630	2068793
2765	790928	2068539
2766	791214	2068252
2767	791452	2067841
2768	791705	2067468
2769	791967	2067121
2770	792219	2066747
2771	792451	2066320
2772	792706	2065954
2773	792960	2065583
2774	793194	2065164
2775	793418	2064718
2776	793692	2064399
2777	793926	2063979
2778	794163	2063567
2779	794406	2063171
2780	794627	2062716
2781	794877	2062337
2782	795091	2061867
2783	795319	2061432
2784	795514	2060911
2785	795762	2060529
2786	795985	2060079
2787	796212	2059642
2788	796463	2059269
2789	796661	2058755
2790	796896	2058339
2791	797173	2058033
2792	797438	2057694
2793	797674	2057281
2794	797926	2056909
2795	798193	2056574
2796	798439	2056189
2797	798666	2055753
2798	798922	2055392
2799	799160	2054985
2800	799432	2054663
2801	799647	2054196
2802	799876	2053767
2803	800132	2053407
2804	800358	2052970
2805	800626	2052640
2806	800871	2052251
2807	801153	2051956
2808	801372	2051501
2809	801621	2051123
2810	801854	2050705
2811	802145	2050433
2812	802441	2050177
2813	802664	2049733
2814	802897	2049314
2815	803102	2048824
2816	803356	2048459
2817	803600	2048069
2818	803870	2047745
2819	804093	2047301
2820	804296	2046807
2821	804539	2046414
2822	804745	2045929
2823	804971	2045495
2824	805187	2045032
2825	805424	2044627
2826	805695	2044306
2827	805927	2043885
2828	806184	2043529
2829	806401	2043074
2830	806642	2042676
2831	806899	2042320
2832	807118	2041869
2833	807427	2041645
2834	807671	2041259
2835	807918	2040877
2836	808191	2040561
2837	808501	2040341
2838	808716	2039880
2839	808945	2039452
2840	809143	2038950
2841	809362	2038499
2842	809595	2038084
2843	809821	2037651
2844	810033	2037183
2845	810224	2036664
2846	810464	2036266
2847	810683	2035817
2848	810949	2035485
2849	811206	2035132
2850	811451	2034748
2851	811679	2034321
2852	811891	2033855
2853	812135	2033469
2854	812373	2033068
2855	812620	2032689
2856	812850	2032269
2857	813121	2031949
2858	813365	2031565
2859	813606	2031171
2860	813865	2030824
2861	814098	2030411
2862	814326	2029985
2863	814595	2029662
2864	814877	2029371
2865	815134	2029020
2866	815379	2028635
2867	815636	2028285
2868	815863	2027857
2869	816060	2027354
2870	816297	2026953
2871	816578	2026661
2872	816797	2026213
2873	817033	2025810
2874	817288	2025453
2875	817521	2025042
2876	817752	2024627
2877	818005	2024264
2878	818237	2023852
2879	818491	2023492
2880	818760	2023171
2881	819039	2022873
2882	819272	2022463
2883	819490	2022016
2884	819738	2021643
2885	819965	2021218
2886	820233	2020894
2887	820463	2020476
2888	820745	2020186
2889	820973	2019764
2890	821197	2019334
2891	821464	2019008
2892	821680	2018557
2893	821917	2018157
2894	822151	2017749
2895	822387	2017347
2896	822671	2017063
2897	822909	2016668
2898	823134	2016238
2899	823360	2015812
2900	823630	2015495
2901	823880	2015128
2902	824152	2014816
2903	824421	2014495
2904	824693	2014182
2905	824930	2013783
2906	825191	2013443
2907	825401	2012979
2908	825627	2012555
2909	825878	2012191
2910	826143	2011862
2911	826393	2011497
2912	826618	2011068
2913	826850	2010658
2914	827087	2010263
2915	827367	2009970
2916	827600	2009563
2917	827844	2009182
2918	828084	2008793
2919	828348	2008461
2920	828583	2008060
2921	828826	2007678
2922	829083	2007329
2923	829312	2006912
2924	829565	2006556
2925	829847	2006269
2926	830132	2005989
2927	830357	2005562
2928	830615	2005218
2929	830850	2004817
2930	831103	2004459
2931	831320	2004015
2932	831548	2003598
2933	831787	2003208
2934	832005	2002767
2935	832243	2002372
2936	832515	2002062
2937	832775	2001721
2938	833033	2001378
2939	833304	2001064
2940	833516	2000609
2941	833788	2000299
2942	834025	1999903
2943	834227	1999424
2944	834427	1998941
2945	834656	1998528
2946	834906	1998166
2947	835159	1997809
2948	835353	1997312
2949	835581	1996899
2950	835790	1996436
2951	836002	1995983
2952	836254	1995627
2953	836501	1995256
2954	836745	1994879
2955	837009	1994551
2956	837253	1994174
2957	837492	1993786
2958	837762	1993472
2959	838023	1993137
2960	838248	1992714
2961	838492	1992339
2962	838768	1992038
2963	839030	1991707
2964	839301	1991394
2965	839534	1990993
2966	839766	1990588
2967	839973	1990126
2968	840203	1989717
2969	840445	1989337
2970	840655	1988880
2971	840900	1988508
2972	841132	1988106
2973	841379	1987737
2974	841596	1987300
2975	841816	1986868
2976	842072	1986520
2977	842319	1986154
2978	842594	1985853
2979	842855	1985517
2980	843069	1985072
2981	843274	1984607
2982	843500	1984192
2983	843746	1983823
2984	843976	1983415
2985	844216	1983031
2986	844465	1982670
2987	844696	1982267
2988	844955	1981928
2989	845206	1981570
2990	845421	1981129
2991	845641	1980700
2992	845891	1980340
2993	846121	1979935
2994	846367	1979567
2995	846551	1979055
2996	846811	1978717
2997	847066	1978371
2998	847274	1977916
2999	847535	1977582
3000	847791	1977237
3001	848001	1976786
3002	848216	1976347
3003	848454	1975961
3004	848728	1975659
3005	848939	1975210
3006	849185	1974843
3007	849435	1974486
3008	849652	1974051
3009	849884	1973652
3010	850145	1973320
3011	850372	1972909
3012	850577	1972447
3013	850850	1972144
3014	851071	1971720
3015	851303	1971320
3016	851524	1970897
3017	851813	1970631
3018	852041	1970221
3019	852256	1969785
3020	852458	1969317
3021	852722	1968993
3022	852980	1968656
3023	853216	1968267
3024	853448	1967868
3025	853690	1967493
3026	853898	1967041
3027	854139	1966664
3028	854371	1966266
3029	854617	1965902
3030	854857	1965523
3031	855055	1965047
3032	855299	1964679
3033	855553	1964333
3034	855786	1963938
3035	856071	1963663
3036	856312	1963288
3037	856531	1962860
3038	856781	1962506
3039	857066	1962230
3040	857345	1961943
3041	857556	1961499
3042	857816	1961166
3043	858025	1960717
3044	858232	1960265
3045	858447	1959830
3046	858699	1959481
3047	858925	1959071
3048	859196	1958766
3049	859413	1958335
3050	859655	1957964
3051	859900	1957598
3052	860224	1957413
3053	860457	1957020
3054	860681	1956606
3055	860944	1956281
3056	861198	1955937
3057	861449	1955586
3058	861718	1955275
3059	861944	1954867
3060	862208	1954546
3061	862455	1954184
3062	862726	1953879
3063	862963	1953496
3064	863190	1953092
3065	863429	1952714
3066	863685	1952374
3067	863935	1952022
3068	864188	1951674
3069	864431	1951307
3070	864650	1950883
3071	864876	1950477
3072	865089	1950040
3073	865336	1949681
3074	865563	1949277
3075	865820	1948940
3076	866092	1948637
3077	866342	1948284
3078	866644	1948049
3079	866849	1947597
3080	867091	1947227
3081	867391	1946986
3082	867624	1946597
3083	867853	1946197
3084	868137	1945922
3085	868399	1945597
3086	868670	1945292
3087	868879	1944848
3088	869204	1944666
3089	869455	1944315
3090	869707	1943968
3091	869979	1943665
3092	870212	1943277
3093	870422	1942836
3094	870698	1942544
3095	870953	1942203
3096	871209	1941865
3097	871479	1941560
3098	871717	1941181
3099	872002	1940909
3100	872238	1940527
3101	872530	1940268
3102	872775	1939907
3103	873028	1939563
3104	873255	1939161
3105	873484	1938763
3106	873697	1938330
3107	873981	1938056
3108	874206	1937650
3109	874488	1937371
3110	874688	1936910
3111	874947	1936580
3112	875188	1936210
3113	875418	1935815
3114	875687	1935507
3115	875912	1935103
3116	876119	1934659
3117	876406	1934391
3118	876627	1933977
3119	876890	1933655
3120	877112	1933245
3121	877369	1932910
3122	877655	1932641
3123	877898	1932276
3124	878134	1931895
3125	878370	1931515
3126	878617	1931159
3127	878893	1930867
3128	879093	1930409
3129	879324	1930019
3130	879574	1929670
3131	879787	1929240
3132	880030	1928876
3133	880268	1928500
3134	880467	1928040
3135	880671	1927592
3136	880907	1927212
3137	881120	1926783
3138	881390	1926480
3139	881672	1926202
3140	881933	1925878
3141	882184	1925532
3142	882383	1925072
3143	882653	1924767
3144	882933	1924487
3145	883148	1924062
3146	883396	1923710
3147	883634	1923336
3148	883832	1922876
3149	884090	1922545
3150	884385	1922296
3151	884583	1921835
3152	884851	1921528
3153	885063	1921098
3154	885275	1920669
3155	885516	1920302
3156	885739	1919896
3157	886001	1919575
3158	886275	1919282
3159	886529	1918944
3160	886764	1918565
3161	887008	1918205
3162	887257	1917856
3163	887514	1917524
3164	887757	1917164
3165	887981	1916761
3166	888256	1916469
3167	888552	1916222
3168	888839	1915955
3169	889106	1915646
3170	889336	1915257
3171	889593	1914924
3172	889846	1914586
3173	890076	1914196
3174	890324	1913847
3175	890536	1913420
3176	890754	1913005
3177	891010	1912672
3178	891223	1912247
3179	891447	1911847
3180	891712	1911534
3181	891996	1911260
3182	892232	1910885
3183	892485	1910546
3184	892696	1910118
3185	892940	1909760
3186	893155	1909340
3187	893403	1908990
3188	893656	1908653
3189	893906	1908308
3190	894167	1907987
3191	894385	1907575
3192	894591	1907136
3193	894821	1906748
3194	895048	1906355
3195	895265	1905940
3196	895506	1905576
3197	895719	1905153
3198	895915	1904695
3199	896173	1904368
3200	896427	1904033
3201	896670	1903675
3202	896951	1903396
3203	897177	1903002
3204	897411	1902625
3205	897652	1902261
3206	897884	1901879
3207	898136	1901540
3208	898402	1901231
3209	898647	1900877
3210	898877	1900491
3211	899122	1900137
3212	899367	1899785
3213	899643	1899496
3214	899894	1899155
3215	900126	1898774
3216	900333	1898340
3217	900529	1897884
3218	900752	1897485
3219	901007	1897152
3220	901225	1896743
3221	901429	1896303
3222	901662	1895924
3223	901882	1895520
3224	902135	1895183
3225	902385	1894841
3226	902649	1894529
3227	902887	1894161
3228	903098	1893737
3229	903342	1893383
3230	903553	1892960
3231	903829	1892672
3232	904053	1892277
3233	904319	1891967
3234	904521	1891527
3235	904817	1891282
3236	905070	1890945
3237	905295	1890552
3238	905525	1890169
3239	905746	1889767
3240	905967	1889365
3241	906216	1889023
3242	906452	1888652
3243	906696	1888299
3244	906912	1887887
3245	907186	1887595
3246	907434	1887251
3247	907689	1886921
3248	907914	1886527
3249	908162	1886183
3250	908406	1885830
3251	908658	1885493
3252	908878	1885090
3253	909107	1884707
3254	909358	1884369
3255	909569	1883947
3256	909803	1883574
3257	910026	1883178
3258	910236	1882757
3259	910483	1882409
3260	910695	1881991
3261	910890	1881538
3262	911109	1881134
3263	911308	1880690
3264	911561	1880356
3265	911773	1879938
3266	911995	1879543
3267	912225	1879163
3268	912449	1878769
3269	912724	1878481
3270	912969	1878133
3271	913181	1877716
3272	913410	1877333
3273	913659	1876993
3274	913863	1876559
3275	914121	1876236
3276	914393	1875943
3277	914638	1875593
3278	914884	1875248
3279	915122	1874885
3280	915341	1874483
3281	915578	1874117
3282	915829	1873781
3283	916066	1873417
3284	916264	1872973
3285	916482	1872569
3286	916690	1872146
3287	916955	1871837
3288	917195	1871479
3289	917415	1871081
3290	917701	1870816
3291	917912	1870400
3292	918192	1870123
3293	918436	1869774
3294	918665	1869393
3295	918893	1869011
3296	919123	1868632
3297	919331	1868211
3298	919558	1867827
3299	919771	1867414
3300	920007	1867050
3301	920221	1866639
3302	920451	1866261
3303	920671	1865864
3304	920934	1865555
3305	921152	1865153
3306	921392	1864795
3307	921651	1864477
3308	921857	1864051
3309	922106	1863714
3310	922317	1863298
3311	922556	1862940
3312	922758	1862506
3313	922996	1862146
3314	923297	1861914
3315	923553	1861590
3316	923785	1861218
3317	924016	1860844
3318	924228	1860431
3319	924434	1860007
3320	924656	1859615
3321	924859	1859183
3322	925069	1858768
3323	925318	1858432
3324	925531	1858022
3325	925780	1857685
3326	926035	1857359
3327	926266	1856987
3328	926515	1856649
3329	926745	1856274
3330	926997	1855943
3331	927257	1855628
3332	927493	1855264
3333	927714	1854873
3334	927918	1854446
3335	928134	1854043
3336	928370	1853681
3337	928627	1853360
3338	928880	1853030
3339	929095	1852627
3340	929322	1852247
3341	929537	1851843
3342	929805	1851544
3343	930023	1851147
3344	930240	1850747
3345	930454	1850341
3346	930695	1849991
3347	930899	1849565
3348	931147	1849226
3349	931372	1848843
3350	931571	1848408
3351	931790	1848013
3352	932034	1847668
3353	932281	1847328
3354	932553	1847040
3355	932788	1846676
3356	933018	1846303
3357	933257	1845949
3358	933476	1845554
3359	933772	1845313
3360	934018	1844972
3361	934272	1844646
3362	934518	1844306
3363	934771	1843977
3364	935023	1843650
3365	935265	1843300
3366	935463	1842865
3367	935721	1842549
3368	935967	1842207
3369	936217	1841876
3370	936476	1841560
3371	936761	1841297
3372	936980	1840903
3373	937211	1840534
3374	937445	1840171
3375	937696	1839840
3376	937940	1839495
3377	938148	1839082
3378	938401	1838756
3379	938637	1838395
3380	938893	1838075
3381	939134	1837726
3382	939369	1837366
3383	939589	1836974
3384	939781	1836530
3385	940012	1836161
3386	940255	1835816
3387	940500	1835475
3388	940741	1835126
3389	940988	1834789
3390	941208	1834399
3391	941458	1834067
3392	941680	1833681
3393	941928	1833346
3394	942134	1832929
3395	942360	1832551
3396	942602	1832206
3397	942825	1831822
3398	943059	1831460
3399	943271	1831055
3400	943503	1830691
3401	943737	1830330
3402	943991	1830006
3403	944253	1829699
3404	944465	1829294
3405	944670	1828877
3406	944915	1828537
3407	945129	1828138
3408	945388	1827825
3409	945595	1827411
3410	945838	1827068
3411	946076	1826714
3412	946353	1826436
3413	946557	1826018
3414	946764	1825605
3415	946983	1825215
3416	947228	1824876
3417	947454	1824500
3418	947685	1824136
3419	947960	1823853
3420	948188	1823481
3421	948427	1823131
3422	948673	1822794
3423	948903	1822426
3424	949181	1822151
3425	949445	1821848
3426	949681	1821492
3427	949920	1821143
3428	950203	1820877
3429	950440	1820522
3430	950663	1820142
3431	950886	1819761
3432	951128	1819417
3433	951373	1819079
3434	951666	1818833
3435	951891	1818456
3436	952134	1818114
3437	952338	1817698
3438	952585	1817362
3439	952820	1817005
3440	953044	1816627
3441	953267	1816249
3442	953504	1815895
3443	953760	1815578
3444	953990	1815212
3445	954255	1814912
3446	954501	1814576
3447	954720	1814190
3448	954933	1813792
3449	955149	1813400
3450	955377	1813030
3451	955688	1812818
3452	955993	1812595
3453	956195	1812175
3454	956438	1811834
3455	956653	1811441
3456	956919	1811143
3457	957174	1810825
3458	957492	1810627
3459	957791	1810391
3460	958015	1810015
3461	958289	1809733
3462	958530	1809389
3463	958767	1809037
3464	959012	1808701
3465	959255	1808360
3466	959468	1807963
3467	959707	1807614
3468	959939	1807254
3469	960214	1806973
3470	960456	1806632
3471	960701	1806295
3472	960945	1805957
3473	961184	1805610
3474	961429	1805273
3475	961662	1804916
3476	961879	1804526
3477	962111	1804167
3478	962337	1803794
3479	962552	1803402
3480	962802	1803077
3481	963063	1802771
3482	963305	1802429
3483	963535	1802065
3484	963762	1801696
3485	963964	1801280
3486	964193	1800914
3487	964402	1800513
3488	964636	1800157
3489	964891	1799839
3490	965108	1799453
3491	965314	1799046
3492	965590	1798767
3493	965843	1798447
3494	966056	1798053
3495	966300	1797717
3496	966510	1797317
3497	966760	1796991
3498	966949	1796553
3499	967161	1796156
3500	967382	1795777
3501	967624	1795438
3502	967835	1795040
3503	968074	1794694
3504	968317	1794357
3505	968544	1793990
3506	968760	1793601
3507	968983	1793228
3508	969218	1792875
3509	969443	1792503
3510	969658	1792113
3511	969904	1791781
3512	970151	1791453
3513	970376	1791081
3514	970600	1790709
3515	970858	1790400
3516	971110	1790080
3517	971357	1789749
3518	971593	1789400
3519	971824	1789041
3520	972071	1788711
3521	972304	1788356
3522	972604	1788123
3523	972878	1787843
3524	973100	1787467
3525	973352	1787147
3526	973595	1786811
3527	973810	1786422
3528	974053	1786086
3529	974248	1785663
3530	974508	1785357
3531	974748	1785015
3532	975010	1784712
3533	975292	1784447
3534	975553	1784144
3535	975857	1783919
3536	976119	1783619
3537	976353	1783266
3538	976575	1782892
3539	976817	1782554
3540	977080	1782254
3541	977289	1781857
3542	977555	1781561
3543	977772	1781179
3544	978012	1780838
3545	978262	1780515
3546	978522	1780209
3547	978769	1779882
3548	979001	1779526
3549	979215	1779137
3550	979432	1778754
3551	979660	1778392
3552	979906	1778062
3553	980136	1777703
3554	980374	1777358
3555	980613	1777017
3556	980815	1776608
3557	981082	1776316
3558	981283	1775906
3559	981490	1775505
3560	981753	1775206
3561	982014	1774905
3562	982325	1774693
3563	982568	1774357
3564	982770	1773948
3565	983027	1773640
3566	983254	1773275
3567	983503	1772952
3568	983725	1772580
3569	983973	1772254
3570	984239	1771962
3571	984499	1771657
3572	984741	1771322
3573	984987	1770993
3574	985254	1770702
3575	985485	1770346
3576	985724	1770005
3577	985945	1769632
3578	986145	1769220
3579	986336	1768794
3580	986572	1768447
3581	986821	1768123
3582	987067	1767795
3583	987336	1767508
3584	987534	1767094
3585	987788	1766779
3586	988032	1766449
3587	988241	1766054
3588	988464	1765684
3589	988690	1765321
3590	988884	1764901
3591	989094	1764510
3592	989315	1764136
3593	989556	1763800
3594	989768	1763412
3595	990010	1763078
3596	990295	1762820
3597	990513	1762441
3598	990721	1762046
3599	990964	1761714
3600	991175	1761325
3601	991422	1760999
3602	991650	1760641
3603	991880	1760285
3604	992086	1759887
3605	992296	1759496
3606	992505	1759104
3607	992703	1758691
3608	992919	1758311
3609	993173	1758000
3610	993408	1757653
3611	993625	1757276
3612	993891	1756984
3613	994127	1756640
3614	994368	1756305
3615	994635	1756015
3616	994843	1755622
3617	995072	1755265
3618	995284	1754880
3619	995497	1754496
3620	995741	1754165
3621	995980	1753827
3622	996233	1753514
3623	996467	1753166
3624	996725	1752862
3625	996997	1752582
3626	997249	1752266
3627	997496	1751942
3628	997738	1751610
3629	997980	1751277
3630	998187	1750883
3631	998451	1750588
3632	998704	1750275
3633	998940	1749932
3634	999153	1749549
3635	999377	1749186
3636	999600	1748820
3637	999881	1748555
3638	1000102	1748187
3639	1000363	1747887
3640	1000575	1747503
3641	1000813	1747164
3642	1001060	1746841
3643	1001265	1746445
3644	1001519	1746134
3645	1001717	1745724
3646	1001914	1745314
3647	1002138	1744951
3648	1002356	1744577
3649	1002580	1744215
3650	1002820	1743879
3651	1003058	1743542
3652	1003297	1743204
3653	1003534	1742864
3654	1003766	1742516
3655	1003991	1742156
3656	1004192	1741753
3657	1004479	1741500
3658	1004765	1741246
3659	1005005	1740911
3660	1005264	1740609
3661	1005500	1740267
3662	1005758	1739964
3663	1005945	1739539
3664	1006166	1739172
3665	1006389	1738808
3666	1006678	1738558
3667	1006920	1738228
3668	1007162	1737897
3669	1007419	1737591
3670	1007675	1737285
3671	1007944	1737003
3672	1008198	1736692
3673	1008440	1736362
3674	1008706	1736073
3675	1008941	1735729
3676	1009169	1735375
3677	1009427	1735072
3678	1009658	1734724
3679	1009866	1734335
3680	1010164	1734102
3681	1010383	1733731
3682	1010625	1733402
3683	1010827	1733004
3684	1011059	1732657
3685	1011316	1732352
3686	1011536	1731985
3687	1011755	1731616
3688	1011960	1731223
3689	1012204	1730896
3690	1012473	1730613
3691	1012718	1730288
3692	1012980	1729994
3693	1013214	1729650
3694	1013510	1729413
3695	1013763	1729103
3696	1014044	1728840
3697	1014281	1728501
3698	1014485	1728107
3699	1014715	1727759
3700	1014977	1727462
3701	1015206	1727112
3702	1015451	1726789
3703	1015732	1726526
3704	1015978	1726203
3705	1016198	1725837
3706	1016500	1725610
3707	1016766	1725322
3708	1016979	1724944
3709	1017231	1724632
3710	1017485	1724323
3711	1017716	1723975
3712	1017947	1723629
3713	1018182	1723288
3714	1018425	1722962
3715	1018692	1722675
3716	1018936	1722350
3717	1019157	1721987
3718	1019403	1721666
3719	1019651	1721347
3720	1019908	1721043
3721	1020164	1720740
3722	1020408	1720414
3723	1020658	1720100
3724	1020917	1719799
3725	1021165	1719482
3726	1021405	1719150
3727	1021646	1718821
3728	1021897	1718508
3729	1022105	1718123
3730	1022350	1717801
3731	1022552	1717405
3732	1022763	1717025
3733	1023016	1716717
3734	1023262	1716396
3735	1023530	1716112
3736	1023774	1715788
3737	1023989	1715416
3738	1024242	1715107
3739	1024477	1714766
3740	1024709	1714422
3741	1024963	1714115
3742	1025171	1713732
3743	1025425	1713425
3744	1025626	1713029
3745	1025847	1712667
3746	1026135	1712417
3747	1026379	1712092
3748	1026613	1711752
3749	1026871	1711452
3750	1027091	1711088
3751	1027347	1710785
3752	1027623	1710514
3753	1027864	1710186
3754	1028082	1709820
3755	1028345	1709529
3756	1028635	1709281
3757	1028876	1708953
3758	1029109	1708611
3759	1029370	1708317
3760	1029629	1708019
3761	1029876	1707700
3762	1030095	1707336
3763	1030318	1706978
3764	1030581	1706686
